frame,time_sec,model_tag,class_id,class_name,confidence,x1,y1,x2,y2
175,5.833,coco_yolov8s,0,person,0.6711,858.7,317.2,1039.7,858.4
176,5.867,coco_yolov8s,0,person,0.8915,1586.5,0.7,1919.1,655.8
176,5.867,coco_yolov8s,0,person,0.6921,854.9,318.3,1036.5,876.1
177,5.900,coco_yolov8s,0,person,0.8958,1579.0,0.7,1918.3,656.4
177,5.900,coco_yolov8s,0,person,0.5947,850.0,317.6,1029.4,871.8
178,5.933,coco_yolov8s,0,person,0.8421,1530.6,0.0,1896.6,647.7
178,5.933,coco_yolov8s,0,person,0.6867,835.5,316.0,1034.7,884.1
179,5.967,coco_yolov8s,0,person,0.8978,1476.2,0.3,1873.0,651.6
179,5.967,coco_yolov8s,0,person,0.2766,833.4,323.0,1029.0,883.2
180,6.000,coco_yolov8s,0,person,0.8453,1435.2,1.3,1853.4,645.2
181,6.033,coco_yolov8s,0,person,0.8817,1397.8,0.0,1836.0,641.5
181,6.033,coco_yolov8s,0,person,0.2882,830.5,322.5,1001.4,787.3
182,6.067,coco_yolov8s,0,person,0.8339,1382.2,0.1,1809.6,638.9
183,6.100,coco_yolov8s,0,person,0.7723,1363.0,0.5,1789.4,638.4
183,6.100,coco_yolov8s,0,person,0.5671,804.8,326.3,991.1,855.8
184,6.133,coco_yolov8s,0,person,0.8719,1358.0,1.3,1844.8,642.0
184,6.133,coco_yolov8s,0,person,0.5272,799.2,335.9,981.3,856.8
185,6.167,coco_yolov8s,0,person,0.8879,1349.3,0.8,1741.5,650.9
185,6.167,coco_yolov8s,0,person,0.7407,798.8,343.4,976.5,854.1
186,6.200,coco_yolov8s,0,person,0.9045,1348.7,11.5,1718.4,657.7
186,6.200,coco_yolov8s,0,person,0.7229,781.2,362.7,965.9,858.9
187,6.233,coco_yolov8s,0,person,0.8724,1345.9,27.0,1697.0,665.5
187,6.233,coco_yolov8s,0,person,0.4318,784.8,372.0,946.0,750.7
187,6.233,coco_yolov8s,0,person,0.3133,1251.6,29.3,1698.2,778.2
188,6.267,coco_yolov8s,0,person,0.9052,1345.5,37.4,1680.1,676.1
188,6.267,coco_yolov8s,0,person,0.6016,777.8,381.4,938.1,856.2
189,6.300,coco_yolov8s,0,person,0.7710,1244.6,60.2,1664.8,725.3
189,6.300,coco_yolov8s,0,person,0.4664,766.7,359.4,956.0,862.6
190,6.333,coco_yolov8s,0,person,0.8520,1248.4,85.7,1646.2,764.6
190,6.333,coco_yolov8s,0,person,0.5878,759.0,373.2,937.6,862.3
191,6.367,coco_yolov8s,0,person,0.8541,1241.3,91.7,1631.8,780.9
191,6.367,coco_yolov8s,0,person,0.6166,753.2,379.9,915.4,860.5
192,6.400,coco_yolov8s,0,person,0.8248,1238.0,38.6,1619.9,778.7
192,6.400,coco_yolov8s,0,person,0.7933,745.2,380.2,907.8,855.9
193,6.433,coco_yolov8s,0,person,0.8782,1244.7,96.4,1601.3,779.4
193,6.433,coco_yolov8s,0,person,0.3851,745.3,382.3,902.2,853.0
194,6.467,coco_yolov8s,0,person,0.8942,1243.0,95.1,1584.4,776.2
194,6.467,coco_yolov8s,0,person,0.7279,744.6,384.7,896.5,854.2
195,6.500,coco_yolov8s,0,person,0.8880,1242.0,85.3,1569.6,774.1
195,6.500,coco_yolov8s,0,person,0.4717,745.2,387.0,891.2,850.3
196,6.533,coco_yolov8s,0,person,0.9046,1244.4,96.2,1554.1,775.4
196,6.533,coco_yolov8s,0,person,0.6804,729.9,387.3,887.8,856.7
197,6.567,coco_yolov8s,0,person,0.9057,1235.2,100.0,1541.5,779.9
197,6.567,coco_yolov8s,0,person,0.6510,728.3,388.7,883.6,857.2
198,6.600,coco_yolov8s,0,person,0.8335,1220.0,99.9,1536.1,782.3
198,6.600,coco_yolov8s,0,person,0.6036,728.1,393.2,882.4,852.9
198,6.600,coco_yolov8s,0,person,0.3884,641.9,690.1,701.3,800.1
198,6.600,coco_yolov8s,0,person,0.2943,748.5,390.1,877.2,778.3
199,6.633,coco_yolov8s,0,person,0.7370,1210.6,109.8,1535.5,779.5
199,6.633,coco_yolov8s,0,person,0.4432,723.1,393.3,873.0,786.6
199,6.633,coco_yolov8s,0,person,0.3724,642.4,693.0,702.6,801.1
200,6.667,coco_yolov8s,0,person,0.8641,1202.9,110.7,1528.9,783.2
200,6.667,coco_yolov8s,0,person,0.3173,725.3,395.0,872.9,772.1
201,6.700,coco_yolov8s,0,person,0.4630,1195.4,121.0,1537.6,783.5
201,6.700,coco_yolov8s,0,person,0.3405,732.3,399.0,863.7,762.1
202,6.733,coco_yolov8s,0,person,0.4676,1195.2,125.1,1530.4,774.1
202,6.733,coco_yolov8s,0,person,0.2871,714.7,404.0,871.8,882.4
203,6.767,coco_yolov8s,0,person,0.8158,1193.6,133.2,1528.7,778.9
204,6.800,coco_yolov8s,0,person,0.6833,1193.7,179.9,1531.6,756.8
205,6.833,coco_yolov8s,0,person,0.6438,1203.4,212.4,1406.0,735.2
205,6.833,coco_yolov8s,0,person,0.6293,1194.2,192.5,1485.0,738.5
206,6.867,coco_yolov8s,0,person,0.6639,1194.7,218.2,1394.7,743.3
206,6.867,coco_yolov8s,0,person,0.6261,1192.5,200.0,1523.7,755.0
207,6.900,coco_yolov8s,0,person,0.6279,1185.8,217.7,1528.2,765.8
207,6.900,coco_yolov8s,0,person,0.5460,1182.7,219.3,1385.0,741.2
208,6.933,coco_yolov8s,0,person,0.3335,1173.0,223.8,1533.1,773.6
208,6.933,coco_yolov8s,0,person,0.2909,1169.4,229.9,1367.5,747.2
209,6.967,coco_yolov8s,0,person,0.2929,1155.1,237.2,1360.2,703.8
211,7.033,coco_yolov8s,0,person,0.7462,1090.9,234.4,1330.6,760.8
212,7.067,coco_yolov8s,0,person,0.5072,1058.8,234.1,1317.2,752.8
213,7.100,coco_yolov8s,0,person,0.7476,1047.2,234.1,1304.1,750.8
214,7.133,coco_yolov8s,0,person,0.4933,1034.9,227.7,1297.7,749.0
215,7.167,coco_yolov8s,0,person,0.4769,1034.0,234.0,1274.1,733.7
216,7.200,coco_yolov8s,0,person,0.5513,1033.1,243.7,1264.1,751.9
220,7.333,coco_yolov8s,0,person,0.3613,1039.2,297.3,1212.0,769.2
221,7.367,coco_yolov8s,0,person,0.5532,1037.1,311.7,1201.0,745.5
222,7.400,coco_yolov8s,0,person,0.6170,1032.4,319.9,1190.9,775.5
222,7.400,coco_yolov8s,0,person,0.2857,644.5,496.4,772.8,807.4
223,7.433,coco_yolov8s,0,person,0.4163,1026.0,318.2,1181.2,784.8
225,7.500,coco_yolov8s,0,person,0.4341,1682.6,0.6,1918.8,182.7
226,7.533,coco_yolov8s,0,person,0.2962,1681.4,0.7,1918.9,168.9
227,7.567,coco_yolov8s,0,person,0.4100,1675.6,0.9,1919.3,181.6
227,7.567,coco_yolov8s,0,person,0.4050,994.6,319.1,1149.0,789.7
228,7.600,coco_yolov8s,0,person,0.3892,1656.6,0.0,1919.4,285.8
229,7.633,coco_yolov8s,0,person,0.5029,1659.0,0.0,1919.2,294.7
230,7.667,coco_yolov8s,0,person,0.5771,1657.3,1.2,1919.3,574.2
231,7.700,coco_yolov8s,0,person,0.8187,1664.3,1.0,1919.0,584.9
232,7.733,coco_yolov8s,0,person,0.7609,1664.6,0.3,1919.1,597.8
233,7.767,coco_yolov8s,0,person,0.6740,1747.3,168.2,1918.8,556.1
234,7.800,coco_yolov8s,0,person,0.8851,1669.6,0.8,1919.2,624.0
235,7.833,coco_yolov8s,0,person,0.9023,1671.5,0.3,1919.3,641.2
236,7.867,coco_yolov8s,0,person,0.9186,1657.6,0.5,1919.0,648.5
237,7.900,coco_yolov8s,0,person,0.6816,1637.6,3.9,1919.4,605.8
238,7.933,coco_yolov8s,0,person,0.9092,1609.9,1.3,1919.2,648.2
239,7.967,coco_yolov8s,0,person,0.8903,1545.0,0.4,1919.1,656.0
240,8.000,coco_yolov8s,0,person,0.8920,1496.9,0.4,1919.2,658.3
241,8.033,coco_yolov8s,0,person,0.9146,1458.1,0.7,1913.6,661.3
242,8.067,coco_yolov8s,0,person,0.9435,1425.3,1.8,1884.8,660.5
243,8.100,coco_yolov8s,0,person,0.9276,1409.7,1.8,1862.6,656.4
244,8.133,coco_yolov8s,0,person,0.9104,1393.5,1.7,1848.8,605.0
245,8.167,coco_yolov8s,0,person,0.8884,1388.6,0.4,1821.7,639.0
246,8.200,coco_yolov8s,0,person,0.9144,1389.5,1.0,1802.4,669.9
247,8.233,coco_yolov8s,0,person,0.8773,1408.3,5.9,1780.7,680.0
248,8.267,coco_yolov8s,0,person,0.8958,1424.4,20.4,1756.5,681.7
249,8.300,coco_yolov8s,0,person,0.9115,1426.8,39.1,1739.0,694.3
250,8.333,coco_yolov8s,0,person,0.9088,1427.2,62.3,1720.1,699.6
251,8.367,coco_yolov8s,0,person,0.8722,1423.1,87.6,1700.4,707.4
252,8.400,coco_yolov8s,0,person,0.3779,1240.1,109.4,1682.2,778.6
252,8.400,coco_yolov8s,0,person,0.3775,1412.0,107.8,1682.5,726.5
253,8.433,coco_yolov8s,0,person,0.9069,1244.5,114.5,1665.8,781.3
254,8.467,coco_yolov8s,0,person,0.8923,1244.7,115.0,1653.3,777.2
255,8.500,coco_yolov8s,0,person,0.8415,1242.7,122.7,1637.3,775.8
256,8.533,coco_yolov8s,0,person,0.9140,1244.4,119.7,1619.8,775.1
257,8.567,coco_yolov8s,0,person,0.7089,1244.0,120.5,1607.4,775.8
257,8.567,coco_yolov8s,0,person,0.5276,1754.2,1.2,1918.9,181.3
258,8.600,coco_yolov8s,0,person,0.8354,1241.9,113.8,1589.7,777.8
258,8.600,coco_yolov8s,0,person,0.5239,1707.6,0.2,1919.4,200.3
259,8.633,coco_yolov8s,0,person,0.8312,1242.0,117.5,1574.8,777.9
259,8.633,coco_yolov8s,0,person,0.4718,1688.6,0.4,1918.9,237.1
260,8.667,coco_yolov8s,0,person,0.8733,1243.7,131.0,1559.0,776.0
261,8.700,coco_yolov8s,0,person,0.7495,1266.6,128.0,1549.3,773.8
261,8.700,coco_yolov8s,0,person,0.4357,1670.8,2.0,1918.9,380.3
261,8.700,coco_yolov8s,0,person,0.3311,1658.4,1.2,1919.4,566.0
262,8.733,coco_yolov8s,0,person,0.7717,1252.8,124.6,1533.5,775.0
262,8.733,coco_yolov8s,0,person,0.3676,1637.9,0.2,1919.6,405.1
262,8.733,coco_yolov8s,0,person,0.3621,1637.5,0.2,1919.3,596.6
263,8.767,coco_yolov8s,0,person,0.8035,1244.3,132.0,1516.6,779.0
263,8.767,coco_yolov8s,0,person,0.6488,1646.2,0.9,1919.6,617.8
264,8.800,coco_yolov8s,0,person,0.8835,1249.7,138.2,1495.9,778.3
264,8.800,coco_yolov8s,0,person,0.4926,1635.9,0.5,1919.1,637.3
264,8.800,coco_yolov8s,0,person,0.3198,1721.6,0.7,1919.1,637.1
265,8.833,coco_yolov8s,0,person,0.8649,1236.2,145.5,1481.4,779.9
265,8.833,coco_yolov8s,0,person,0.5553,1629.1,0.5,1919.2,635.4
266,8.867,coco_yolov8s,0,person,0.8691,1241.7,151.7,1465.8,775.5
266,8.867,coco_yolov8s,0,person,0.6665,1629.1,0.5,1918.8,651.7
267,8.900,coco_yolov8s,0,person,0.8538,1236.6,180.6,1450.2,763.3
267,8.900,coco_yolov8s,0,person,0.5683,1630.1,0.7,1918.8,670.7
268,8.933,coco_yolov8s,0,person,0.5689,1662.7,2.0,1919.1,677.2
268,8.933,coco_yolov8s,0,person,0.4743,1233.5,200.9,1514.4,765.9
268,8.933,coco_yolov8s,0,person,0.4069,1232.8,202.3,1443.1,707.6
269,8.967,coco_yolov8s,0,person,0.6359,1224.2,243.2,1431.5,752.2
269,8.967,coco_yolov8s,0,person,0.6332,1623.8,1.1,1918.8,623.6
270,9.000,coco_yolov8s,0,person,0.7475,1214.5,249.4,1418.1,753.8
270,9.000,coco_yolov8s,0,person,0.7389,1622.4,0.4,1809.0,247.4
271,9.033,coco_yolov8s,0,person,0.8719,1592.5,0.0,1919.3,678.3
271,9.033,coco_yolov8s,0,person,0.7386,1207.5,254.6,1413.0,757.1
272,9.067,coco_yolov8s,0,person,0.9143,1535.5,0.1,1919.2,678.6
272,9.067,coco_yolov8s,0,person,0.5100,1199.7,260.5,1401.1,758.5
273,9.100,coco_yolov8s,0,person,0.6856,1192.3,293.9,1393.5,779.6
273,9.100,coco_yolov8s,0,person,0.6597,1534.3,0.9,1918.5,679.3
274,9.133,coco_yolov8s,0,person,0.8852,1455.9,0.7,1919.3,677.7
274,9.133,coco_yolov8s,0,person,0.5507,1182.4,273.8,1498.3,781.8
274,9.133,coco_yolov8s,0,person,0.5369,1180.1,279.2,1404.7,781.9
275,9.167,coco_yolov8s,0,person,0.8485,1416.6,2.5,1919.2,638.6
275,9.167,coco_yolov8s,0,person,0.6486,1172.5,271.5,1473.4,782.1
276,9.200,coco_yolov8s,0,person,0.9265,1399.1,2.7,1904.3,611.8
276,9.200,coco_yolov8s,0,person,0.7074,1154.0,270.4,1367.4,762.3
277,9.233,coco_yolov8s,0,person,0.8983,1390.0,2.3,1879.3,604.6
277,9.233,coco_yolov8s,0,person,0.4145,1108.8,274.5,1348.0,755.8
277,9.233,coco_yolov8s,0,person,0.2593,1111.1,272.5,1532.1,778.9
278,9.267,coco_yolov8s,0,person,0.8791,1381.3,7.8,1857.8,610.3
278,9.267,coco_yolov8s,0,person,0.4319,1104.1,278.7,1335.6,745.6
278,9.267,coco_yolov8s,0,person,0.3873,1102.4,275.6,1538.8,775.3
279,9.300,coco_yolov8s,0,person,0.8546,1373.3,16.0,1841.1,613.9
279,9.300,coco_yolov8s,0,person,0.6258,1090.5,275.9,1319.7,749.3
280,9.333,coco_yolov8s,0,person,0.8539,1371.7,30.8,1816.3,647.8
280,9.333,coco_yolov8s,0,person,0.6772,1091.3,278.1,1307.9,766.2
281,9.367,coco_yolov8s,0,person,0.8889,1371.5,43.0,1793.1,713.0
281,9.367,coco_yolov8s,0,person,0.7325,1098.2,280.9,1298.0,767.9
282,9.400,coco_yolov8s,0,person,0.8129,1368.5,58.0,1780.2,730.1
282,9.400,coco_yolov8s,0,person,0.7444,1091.6,300.0,1288.1,773.4
283,9.433,coco_yolov8s,0,person,0.8622,1368.1,73.8,1759.5,734.1
283,9.433,coco_yolov8s,0,person,0.6475,1089.1,303.5,1275.6,777.0
284,9.467,coco_yolov8s,0,person,0.5770,1354.2,88.9,1742.9,703.6
284,9.467,coco_yolov8s,0,person,0.4946,1088.8,311.5,1274.7,782.9
285,9.500,coco_yolov8s,0,person,0.7842,1248.8,88.2,1726.1,780.8
285,9.500,coco_yolov8s,0,person,0.5492,1089.8,334.0,1264.0,766.7
286,9.533,coco_yolov8s,0,person,0.7632,1241.2,90.1,1710.5,780.0
286,9.533,coco_yolov8s,0,person,0.5484,1091.3,352.1,1251.7,774.2
287,9.567,coco_yolov8s,0,person,0.7611,1245.6,90.8,1690.7,771.8
288,9.600,coco_yolov8s,0,person,0.7261,1244.0,90.3,1674.6,774.1
289,9.633,coco_yolov8s,0,person,0.5937,1264.0,91.5,1660.1,772.4
289,9.633,coco_yolov8s,0,person,0.4669,1074.1,373.3,1220.6,803.1
290,9.667,coco_yolov8s,0,person,0.7884,1242.8,88.4,1641.1,778.3
290,9.667,coco_yolov8s,0,person,0.5513,1069.1,371.8,1210.5,812.9
291,9.700,coco_yolov8s,0,person,0.7437,1255.3,90.1,1626.5,773.2
291,9.700,coco_yolov8s,0,person,0.3842,1065.3,373.0,1203.8,807.8
292,9.733,coco_yolov8s,0,person,0.6861,1254.5,92.8,1602.8,763.2
293,9.767,coco_yolov8s,0,person,0.8172,1242.6,94.2,1583.2,781.3
294,9.800,coco_yolov8s,0,person,0.7014,1239.4,99.3,1566.5,781.1
295,9.833,coco_yolov8s,0,person,0.3106,1236.1,101.6,1555.8,777.4
296,9.867,coco_yolov8s,0,person,0.6587,1226.4,99.2,1561.1,777.2
297,9.900,coco_yolov8s,0,person,0.8380,1222.2,117.2,1544.7,774.5
297,9.900,coco_yolov8s,0,person,0.6916,1032.5,373.7,1155.3,807.0
298,9.933,coco_yolov8s,0,person,0.8304,1215.4,131.9,1527.1,771.8
298,9.933,coco_yolov8s,0,person,0.7287,1027.9,375.9,1155.1,806.2
299,9.967,coco_yolov8s,0,person,0.7598,1205.8,171.0,1501.9,756.4
299,9.967,coco_yolov8s,0,person,0.6117,1022.1,389.6,1147.0,809.6
300,10.000,coco_yolov8s,0,person,0.8833,1197.9,176.4,1520.8,769.6
300,10.000,coco_yolov8s,0,person,0.7533,1017.2,387.2,1143.6,811.9
301,10.033,coco_yolov8s,0,person,0.8519,1192.9,178.0,1528.6,778.7
301,10.033,coco_yolov8s,0,person,0.6618,1012.7,387.6,1134.4,815.4
302,10.067,coco_yolov8s,0,person,0.6792,1186.9,206.7,1522.4,787.8
302,10.067,coco_yolov8s,0,person,0.3782,1008.6,396.0,1127.8,817.1
303,10.100,coco_yolov8s,0,person,0.8035,1179.7,204.1,1472.7,787.4
303,10.100,coco_yolov8s,0,person,0.5990,1003.2,418.2,1132.6,818.4
304,10.133,coco_yolov8s,0,person,0.6728,1169.7,214.4,1521.6,790.0
304,10.133,coco_yolov8s,0,person,0.4835,1000.8,435.2,1121.8,820.8
305,10.167,coco_yolov8s,0,person,0.8432,1148.2,216.6,1526.0,787.7
305,10.167,coco_yolov8s,0,person,0.3352,1000.7,440.7,1109.6,822.7
306,10.200,coco_yolov8s,0,person,0.7546,1117.6,218.4,1527.5,777.8
307,10.233,coco_yolov8s,0,person,0.3803,1078.9,219.9,1532.3,787.6
308,10.267,coco_yolov8s,0,person,0.3938,1062.9,222.6,1367.3,784.0
309,10.300,coco_yolov8s,0,person,0.2626,1055.0,222.3,1359.2,785.5
311,10.367,coco_yolov8s,0,person,0.4562,1055.3,235.7,1322.9,789.1
312,10.400,coco_yolov8s,0,person,0.2501,1054.1,244.3,1304.3,792.3
313,10.433,coco_yolov8s,0,person,0.5391,1053.8,256.6,1293.0,796.6
314,10.467,coco_yolov8s,0,person,0.7492,1052.5,267.2,1285.9,800.5
315,10.500,coco_yolov8s,0,person,0.8415,1048.0,284.9,1268.9,805.6
316,10.533,coco_yolov8s,0,person,0.3881,1033.7,310.3,1256.1,808.6
317,10.567,coco_yolov8s,0,person,0.6820,1029.6,306.7,1243.3,811.3
317,10.567,coco_yolov8s,0,person,0.3551,941.5,518.6,1051.2,888.9
317,10.567,coco_yolov8s,0,person,0.2596,798.9,512.5,1054.5,883.2
318,10.600,coco_yolov8s,0,person,0.5498,1014.8,313.2,1233.7,798.4
318,10.600,coco_yolov8s,0,person,0.2878,935.2,519.5,1044.6,884.9
319,10.633,coco_yolov8s,0,person,0.6816,950.5,313.2,1225.2,814.9
319,10.633,coco_yolov8s,0,person,0.2997,932.1,522.4,1038.9,889.2
321,10.700,coco_yolov8s,0,person,0.3776,1833.4,0.9,1919.5,181.1
322,10.733,coco_yolov8s,0,person,0.7178,921.8,312.1,1193.2,827.2
322,10.733,coco_yolov8s,0,person,0.3718,1833.2,1.0,1919.5,190.4
323,10.767,coco_yolov8s,0,person,0.7191,924.7,312.3,1184.2,825.4
324,10.800,coco_yolov8s,0,person,0.6889,922.0,312.5,1173.7,820.2
324,10.800,coco_yolov8s,0,person,0.6035,1771.9,1.1,1918.9,361.1
325,10.833,coco_yolov8s,0,person,0.5679,912.0,314.3,1163.7,837.6
325,10.833,coco_yolov8s,0,person,0.4449,1764.1,1.5,1918.9,359.1
326,10.867,coco_yolov8s,0,person,0.4831,1705.7,1.2,1919.5,344.4
326,10.867,coco_yolov8s,0,person,0.3647,905.8,315.4,1153.4,830.5
327,10.900,coco_yolov8s,0,person,0.6102,1668.5,0.0,1919.2,358.3
328,10.933,coco_yolov8s,0,person,0.6976,909.3,327.9,1144.1,828.4
328,10.933,coco_yolov8s,0,person,0.4719,1684.2,5.6,1919.3,417.0
328,10.933,coco_yolov8s,0,person,0.3435,1675.0,1.6,1919.1,568.3
329,10.967,coco_yolov8s,0,person,0.6950,1645.5,1.0,1919.5,528.8
329,10.967,coco_yolov8s,0,person,0.5979,906.2,322.5,1131.4,830.7
330,11.000,coco_yolov8s,0,person,0.7686,1628.3,2.5,1918.8,612.6
330,11.000,coco_yolov8s,0,person,0.7149,903.9,332.5,1153.8,838.5
331,11.033,coco_yolov8s,0,person,0.6447,1620.1,7.3,1919.6,622.6
331,11.033,coco_yolov8s,0,person,0.5229,900.7,336.0,1116.9,839.5
332,11.067,coco_yolov8s,0,person,0.7282,1638.9,94.6,1919.5,644.7
332,11.067,coco_yolov8s,0,person,0.4750,902.7,357.9,1102.3,840.8
333,11.100,coco_yolov8s,0,person,0.8871,1617.6,97.8,1919.1,650.1
333,11.100,coco_yolov8s,0,person,0.2552,900.3,371.2,1094.7,839.4
334,11.133,coco_yolov8s,0,person,0.9162,1614.8,100.3,1919.1,658.8
334,11.133,coco_yolov8s,0,person,0.3142,899.9,377.5,1089.7,835.5
335,11.167,coco_yolov8s,0,person,0.9288,1632.3,99.5,1918.9,666.2
335,11.167,coco_yolov8s,0,person,0.3582,901.0,389.7,1045.7,819.8
336,11.200,coco_yolov8s,0,person,0.9078,1630.9,98.9,1919.7,673.1
337,11.233,coco_yolov8s,0,person,0.9177,1630.9,98.8,1919.9,680.6
337,11.233,coco_yolov8s,0,person,0.6156,1691.4,1.1,1919.5,398.3
338,11.267,coco_yolov8s,0,person,0.9132,1631.2,99.0,1918.7,686.6
338,11.267,coco_yolov8s,0,person,0.6240,1681.2,1.4,1920.0,456.1
339,11.300,coco_yolov8s,0,person,0.8725,1635.3,101.0,1877.4,694.7
340,11.333,coco_yolov8s,0,person,0.7338,1632.3,94.9,1914.9,703.5
341,11.367,coco_yolov8s,0,person,0.7572,1624.4,1.9,1919.3,707.1
341,11.367,coco_yolov8s,0,person,0.3558,567.9,776.3,634.7,911.1
342,11.400,coco_yolov8s,0,person,0.8801,1614.5,2.4,1919.2,707.1
343,11.433,coco_yolov8s,0,person,0.8445,1573.8,2.1,1919.2,709.2
344,11.467,coco_yolov8s,0,person,0.5299,1537.9,173.3,1918.1,709.9
344,11.467,coco_yolov8s,0,person,0.2678,1574.8,1.7,1919.1,647.7
345,11.500,coco_yolov8s,0,person,0.6193,1507.0,199.6,1907.1,710.8
345,11.500,coco_yolov8s,0,person,0.5102,1509.3,1.7,1919.1,710.2
345,11.500,coco_yolov8s,0,person,0.3564,817.9,426.7,1018.4,887.2
345,11.500,coco_yolov8s,0,person,0.2755,1562.0,1.3,1919.2,525.7
346,11.533,coco_yolov8s,0,person,0.5476,1501.4,219.1,1890.1,710.6
346,11.533,coco_yolov8s,0,person,0.3831,1531.0,0.9,1919.5,462.7
346,11.533,coco_yolov8s,0,person,0.3409,1504.5,0.3,1916.2,709.1
346,11.533,coco_yolov8s,0,person,0.3319,813.0,445.7,1011.8,888.9
347,11.567,coco_yolov8s,0,person,0.7454,1463.2,236.2,1865.8,709.6
347,11.567,coco_yolov8s,0,person,0.4380,1501.9,0.8,1919.6,458.3
347,11.567,coco_yolov8s,0,person,0.3482,809.4,449.9,1001.2,893.0
347,11.567,coco_yolov8s,0,person,0.3291,1242.1,540.3,1538.2,779.0
348,11.600,coco_yolov8s,0,person,0.6256,1451.3,202.2,1853.2,720.8
348,11.600,coco_yolov8s,0,person,0.4407,827.8,458.4,990.0,889.4
349,11.633,coco_yolov8s,0,person,0.5795,1439.6,182.6,1839.3,729.4
349,11.633,coco_yolov8s,0,person,0.4215,821.5,461.7,975.2,883.4
349,11.633,coco_yolov8s,0,person,0.2510,1439.2,0.7,1873.7,719.2
350,11.667,coco_yolov8s,0,person,0.7534,1420.5,1.0,1861.5,732.9
351,11.700,coco_yolov8s,0,person,0.6690,1401.8,2.3,1840.9,736.0
352,11.733,coco_yolov8s,0,person,0.6637,1274.2,0.4,1822.2,720.9
352,11.733,coco_yolov8s,0,person,0.4033,1241.2,464.6,1754.9,778.8
353,11.767,coco_yolov8s,0,person,0.6027,1275.3,0.1,1799.9,535.3
353,11.767,coco_yolov8s,0,person,0.3470,1242.3,466.1,1752.2,779.2
354,11.800,coco_yolov8s,0,person,0.7966,1262.3,0.8,1823.6,552.0
354,11.800,coco_yolov8s,0,person,0.7220,1239.6,474.8,1735.0,781.4
354,11.800,coco_yolov8s,0,person,0.3672,797.2,459.2,947.4,880.5
355,11.833,coco_yolov8s,0,person,0.6818,1244.7,0.2,1767.4,623.4
355,11.833,coco_yolov8s,0,person,0.5376,794.4,458.9,942.4,877.7
355,11.833,coco_yolov8s,0,person,0.3320,1241.7,454.6,1713.4,779.3
356,11.867,coco_yolov8s,0,person,0.6392,1235.1,0.0,1756.7,587.0
356,11.867,coco_yolov8s,0,person,0.4149,791.5,461.0,938.4,881.2
356,11.867,coco_yolov8s,0,person,0.2972,1241.0,387.6,1696.0,779.8
357,11.900,coco_yolov8s,0,person,0.8621,1225.7,0.8,1736.9,777.2
357,11.900,coco_yolov8s,0,person,0.3238,787.2,459.3,936.1,878.5
358,11.933,coco_yolov8s,0,person,0.6744,1216.8,0.1,1719.3,591.4
358,11.933,coco_yolov8s,0,person,0.4633,1242.8,432.4,1651.0,778.7
359,11.967,coco_yolov8s,0,person,0.7321,782.1,466.4,928.8,857.1
359,11.967,coco_yolov8s,0,person,0.5166,1208.5,0.8,1703.8,665.8
359,11.967,coco_yolov8s,0,person,0.4118,1242.0,440.2,1636.3,778.6
360,12.000,coco_yolov8s,0,person,0.6579,781.2,474.5,927.8,874.8
360,12.000,coco_yolov8s,0,person,0.3753,1234.5,210.2,1687.4,776.8
360,12.000,coco_yolov8s,0,person,0.3111,1242.5,442.6,1616.6,777.1
360,12.000,coco_yolov8s,0,person,0.2827,1197.8,0.0,1555.1,506.0
360,12.000,coco_yolov8s,0,person,0.2756,1200.2,0.3,1689.8,610.9
361,12.033,coco_yolov8s,0,person,0.6192,779.6,471.8,923.4,855.2
361,12.033,coco_yolov8s,0,person,0.4619,1227.2,202.1,1673.7,779.8
361,12.033,coco_yolov8s,0,person,0.4422,1185.1,0.1,1538.0,491.5
361,12.033,coco_yolov8s,0,person,0.4211,1232.0,445.5,1604.4,777.9
362,12.067,coco_yolov8s,0,person,0.7113,1167.7,11.0,1657.0,776.6
362,12.067,coco_yolov8s,0,person,0.5838,777.7,476.9,913.4,854.4
363,12.100,coco_yolov8s,0,person,0.5608,1124.5,6.8,1642.9,777.4
363,12.100,coco_yolov8s,0,person,0.4262,1125.1,0.0,1461.5,613.0
363,12.100,coco_yolov8s,0,person,0.3436,788.3,491.6,910.2,856.0
363,12.100,coco_yolov8s,0,person,0.2501,807.7,490.9,896.5,661.5
364,12.133,coco_yolov8s,0,person,0.7474,1113.4,11.2,1625.2,775.6
364,12.133,coco_yolov8s,0,person,0.6316,775.7,501.2,935.2,891.9
364,12.133,coco_yolov8s,0,person,0.3507,1096.8,0.0,1442.6,588.5
365,12.167,coco_yolov8s,0,person,0.7545,1072.5,0.9,1604.6,762.4
365,12.167,coco_yolov8s,0,person,0.4993,772.4,511.6,905.0,871.6
366,12.200,coco_yolov8s,0,person,0.7826,1083.2,0.3,1586.5,738.5
366,12.200,coco_yolov8s,0,person,0.4351,768.1,512.7,909.3,909.4
367,12.233,coco_yolov8s,0,person,0.4900,1068.5,4.0,1569.7,780.6
367,12.233,coco_yolov8s,0,person,0.4293,765.6,514.8,910.2,889.5
367,12.233,coco_yolov8s,0,person,0.4077,1247.1,53.1,1568.5,777.1
367,12.233,coco_yolov8s,0,person,0.3484,1067.2,0.0,1375.6,632.5
368,12.267,coco_yolov8s,0,person,0.8639,1061.2,0.5,1552.4,773.4
369,12.300,coco_yolov8s,0,person,0.8151,1058.9,1.1,1538.3,775.5
